token,exchange_timestamp,ltp,last_traded_quantity,avg_trade_price,volume,total_buy_qty,total_sell_qty,open,high,low,close,open_interest,upper_circuit,lower_circuit,52wk_high,52wk_low,buy_price_1,buy_qty_1,buy_orders_1,buy_price_2,buy_qty_2,buy_orders_2,buy_price_3,buy_qty_3,buy_orders_3,buy_price_4,buy_qty_4,buy_orders_4,buy_price_5,buy_qty_5,buy_orders_5,sell_price_1,sell_qty_1,sell_orders_1,sell_price_2,sell_qty_2,sell_orders_2,sell_price_3,sell_qty_3,sell_orders_3,sell_price_4,sell_qty_4,sell_orders_4,sell_price_5,sell_qty_5,sell_orders_5
10604,2026-08-28 09:15:13+05:30,1888.0,5,1878.3,388393,506805.0,123128.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1887.8,71,2,1887.7,223,2,1887.6,28,1,1887.4,265,3,1887.3,41,2,1888.9,56,2,1889.0,90,3,1889.1,59,2,1889.2,41,1,1889.3,115,2
10604,2026-08-28 09:15:13+05:30,1887.2,53,1878.59,400932,513734.0,122329.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1887.2,81,2,1887.1,263,3,1887.0,45,2,1886.9,63,2,1886.8,363,4,1888.6,28,1,1888.7,28,1,1889.2,163,1,1889.3,30,3,1889.4,424,4
10604,2026-08-28 09:15:14+05:30,1887.5,1,1878.66,404191,514919.0,127203.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1886.2,398,5,1886.0,52,2,1885.9,28,1,1885.8,239,3,1885.6,235,4,1887.5,140,4,1887.9,53,1,1888.0,128,3,1888.1,173,3,1888.2,431,4
10604,2026-08-28 09:15:15+05:30,1886.9,50,1878.66,404191,514919.0,127203.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1886.2,398,5,1886.0,52,2,1885.9,28,1,1885.8,239,3,1885.6,235,4,1887.5,140,4,1887.9,53,1,1888.0,128,3,1888.1,173,3,1888.2,431,4
10604,2026-08-28 09:15:15+05:30,1886.9,50,1878.68,404939,515413.0,128482.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1886.7,91,3,1886.2,142,4,1886.1,79,2,1886.0,22,1,1885.8,106,1,1887.1,212,1,1887.2,6,1,1887.3,54,1,1887.4,48,1,1887.5,506,8
10604,2026-08-28 09:15:16+05:30,1887.2,52,1878.76,408761,519753.0,127657.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1887.2,171,6,1887.1,19,1,1887.0,13,1,1886.8,128,2,1886.7,400,7,1888.1,55,1,1888.4,35,1,1888.6,17,2,1888.8,36,1,1888.9,53,1
10604,2026-08-28 09:15:17+05:30,1885.9,107,1878.76,408761,519753.0,127657.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1887.2,171,6,1887.1,19,1,1887.0,13,1,1886.8,128,2,1886.7,400,7,1888.1,55,1,1888.4,35,1,1888.6,17,2,1888.8,36,1,1888.9,53,1
10604,2026-08-28 09:15:17+05:30,1885.9,107,1878.86,413869,518268.0,133774.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1886.3,46,1,1885.8,99,3,1885.7,16,1,1885.6,359,5,1885.5,136,2,1887.1,53,1,1887.2,25,1,1887.4,42,1,1887.5,255,2,1887.6,13,1
10604,2026-08-28 09:15:18+05:30,1887.9,40,1878.89,415416,522349.0,132677.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1886.9,89,4,1886.7,10,1,1886.6,23,1,1886.5,80,2,1886.4,207,6,1887.6,24,1,1887.9,212,1,1888.0,2,1,1888.1,164,1,1888.2,52,2
10604,2026-08-28 09:15:19+05:30,1885.7,8,1878.89,415416,522349.0,132677.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1886.9,89,4,1886.7,10,1,1886.6,23,1,1886.5,80,2,1886.4,207,6,1887.6,24,1,1887.9,212,1,1888.0,2,1,1888.1,164,1,1888.2,52,2
10604,2026-08-28 09:15:19+05:30,1885.7,8,1879.62,471076,623732.0,133622.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1885.7,549,3,1885.1,214,2,1885.0,77,1,1884.9,1181,4,1884.8,833,3,1886.3,34,1,1886.5,212,1,1886.6,1,1,1886.8,54,1,1886.9,66,3
10604,2026-08-28 09:15:20+05:30,1885.1,132,1879.67,475384,637178.0,140078.0,1875.7,1893.0,1875.7,1878.3,84092100,2066.1,1690.5,2174.5,1740.5,1885.1,461,2,1884.8,501,1,1884.5,2,1,1884.4,594,2,1884.3,5,1,1885.8,47,1,1885.9,48,2,1886.0,112,3,1886.1,231,4,1886.2,194,3
