token,exchange_timestamp,ltp,last_traded_quantity,avg_trade_price,volume,total_buy_qty,total_sell_qty,open,high,low,close,open_interest,upper_circuit,lower_circuit,52wk_high,52wk_low,buy_price_1,buy_qty_1,buy_orders_1,buy_price_2,buy_qty_2,buy_orders_2,buy_price_3,buy_qty_3,buy_orders_3,buy_price_4,buy_qty_4,buy_orders_4,buy_price_5,buy_qty_5,buy_orders_5,sell_price_1,sell_qty_1,sell_orders_1,sell_price_2,sell_qty_2,sell_orders_2,sell_price_3,sell_qty_3,sell_orders_3,sell_price_4,sell_qty_4,sell_orders_4,sell_price_5,sell_qty_5,sell_orders_5
4963,2026-08-18 09:15:09+05:30,1409.8,6,1410.0,35238,48945.0,101057.0,1410.0,1412.0,1410.0,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1411.4,28,2,1411.3,35,1,1411.1,215,2,1410.2,56,1,1410.1,101,1,1412.7,45,2,1413.1,141,2,1413.2,300,1,1413.4,89,1,1413.9,535,2
4963,2026-08-18 09:15:10+05:30,1409.8,6,1410.0,35238,48945.0,101057.0,1410.0,1412.0,1410.0,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1411.4,28,2,1411.3,35,1,1411.1,215,2,1410.2,56,1,1410.1,101,1,1412.7,45,2,1413.1,141,2,1413.2,300,1,1413.4,89,1,1413.9,535,2
4963,2026-08-18 09:15:12+05:30,1409.8,6,1410.0,35238,48945.0,101057.0,1410.0,1412.0,1410.0,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1411.4,28,2,1411.3,35,1,1411.1,215,2,1410.2,56,1,1410.1,101,1,1412.7,45,2,1413.1,141,2,1413.2,300,1,1413.4,89,1,1413.9,535,2
4963,2026-08-18 09:15:13+05:30,1409.1,43,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:13+05:30,1409.1,43,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:14+05:30,1409.1,43,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:15+05:30,1409.1,43,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:16+05:30,1409.1,43,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:17+05:30,1409.5,36,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:17+05:30,1409.5,36,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:19+05:30,1409.5,36,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:20+05:30,1409.5,36,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:21+05:30,1409.5,36,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:22+05:30,1409.5,36,1409.93,61010,154209.0,228048.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1408.6,430,5,1408.5,616,3,1408.3,4030,3,1408.2,98,4,1408.1,278,4,1409.2,30,2,1409.3,71,1,1409.4,96,2,1409.5,58,2,1409.6,1157,7
4963,2026-08-18 09:15:22+05:30,1410.6,1,1410.09,93278,224358.0,271402.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1410.6,188,1,1410.5,157,3,1410.4,599,4,1410.3,544,5,1410.2,318,5,1411.1,613,1,1411.2,2290,1,1411.5,2,1,1411.6,189,4,1411.7,2385,5
4963,2026-08-18 09:15:23+05:30,1410.6,1,1410.09,93278,224358.0,271402.0,1410.0,1413.2,1408.5,1415.3,159747700,1556.8,1273.8,1480.0,1187.6,1410.6,188,1,1410.5,157,3,1410.4,599,4,1410.3,544,5,1410.2,318,5,1411.1,613,1,1411.2,2290,1,1411.5,2,1,1411.6,189,4,1411.7,2385,5
4963,2026-08-18 09:15:24+05:30,1410.6,1,1410.09,93278,224358.0,271402.0,1410.0,1413.2,1408.5,1415.3,159791800,1556.8,1273.8,1480.0,1187.6,1410.6,188,1,1410.5,157,3,1410.4,599,4,1410.3,544,5,1410.2,318,5,1411.1,613,1,1411.2,2290,1,1411.5,2,1,1411.6,189,4,1411.7,2385,5
4963,2026-08-18 09:15:24+05:30,1410.3,418,1410.09,93278,224358.0,271402.0,1410.0,1413.2,1408.5,1415.3,159791800,1556.8,1273.8,1480.0,1187.6,1410.6,188,1,1410.5,157,3,1410.4,599,4,1410.3,544,5,1410.2,318,5,1411.1,613,1,1411.2,2290,1,1411.5,2,1,1411.6,189,4,1411.7,2385,5
4963,2026-08-18 09:15:26+05:30,1410.2,10,1410.16,102486,239400.0,285728.0,1410.0,1413.2,1408.5,1415.3,159791800,1556.8,1273.8,1480.0,1187.6,1410.2,58,2,1410.1,44,2,1410.0,73,3,1409.9,754,6,1409.8,557,5,1410.4,1,1,1410.5,1553,2,1410.6,14,1,1410.9,4,1,1411.0,244,3
4963,2026-08-18 09:15:26+05:30,1410.2,10,1410.16,102486,239400.0,285728.0,1410.0,1413.2,1408.5,1415.3,159791800,1556.8,1273.8,1480.0,1187.6,1410.2,58,2,1410.1,44,2,1410.0,73,3,1409.9,754,6,1409.8,557,5,1410.4,1,1,1410.5,1553,2,1410.6,14,1,1410.9,4,1,1411.0,244,3
4963,2026-08-18 09:15:27+05:30,1409.7,68,1410.17,104274,237540.0,289870.0,1410.0,1413.2,1408.5,1415.3,159791800,1556.8,1273.8,1480.0,1187.6,1409.6,73,2,1409.5,404,3,1409.4,10,1,1409.1,690,5,1409.0,432,6,1409.7,8,1,1410.0,55,3,1410.1,56,1,1410.2,617,3,1410.3,474,6
