token,exchange_timestamp,ltp,last_traded_quantity,avg_trade_price,volume,total_buy_qty,total_sell_qty,open,high,low,close,open_interest,upper_circuit,lower_circuit,52wk_high,52wk_low,buy_price_1,buy_qty_1,buy_orders_1,buy_price_2,buy_qty_2,buy_orders_2,buy_price_3,buy_qty_3,buy_orders_3,buy_price_4,buy_qty_4,buy_orders_4,buy_price_5,buy_qty_5,buy_orders_5,sell_price_1,sell_qty_1,sell_orders_1,sell_price_2,sell_qty_2,sell_orders_2,sell_price_3,sell_qty_3,sell_orders_3,sell_price_4,sell_qty_4,sell_orders_4,sell_price_5,sell_qty_5,sell_orders_5
1333,2026-03-12 09:15:10+05:30,823.15,80,821.18,2155369,806136.0,487595.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.1,404,3,823.05,244,2,823.0,252,2,822.95,268,2,822.9,638,5,823.8,963,4,823.85,4816,10,823.9,2816,3,823.95,745,4,824.0,5284,3
1333,2026-03-12 09:15:11+05:30,823.6,1,821.18,2155369,806136.0,487595.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.1,404,3,823.05,244,2,823.0,252,2,822.95,268,2,822.9,638,5,823.8,963,4,823.85,4816,10,823.9,2816,3,823.95,745,4,824.0,5284,3
1333,2026-03-12 09:15:11+05:30,823.15,30,821.2,2171268,816426.0,497211.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.15,11,2,823.1,317,3,823.05,239,1,823.0,253,2,822.95,245,2,823.6,513,2,823.7,3410,2,823.75,180,1,823.8,7174,8,823.85,4544,8
1333,2026-03-12 09:15:12+05:30,823.45,35,821.2,2171268,816426.0,497211.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.15,11,2,823.1,317,3,823.05,239,1,823.0,253,2,822.95,245,2,823.6,513,2,823.7,3410,2,823.75,180,1,823.8,7174,8,823.85,4544,8
1333,2026-03-12 09:15:12+05:30,823.85,843,821.27,2236661,833930.0,482422.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.6,264,3,823.45,160,2,823.35,244,2,823.3,361,3,823.25,467,3,823.85,4593,6,823.9,2556,2,824.0,10072,3,824.05,50,2,824.1,521,3
1333,2026-03-12 09:15:13+05:30,824.15,141,821.4,2351648,862167.0,461196.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,824.05,10,2,823.85,280,1,823.65,288,2,823.6,247,2,823.55,1129,4,824.25,258,1,824.3,586,1,824.35,529,3,824.4,244,2,824.45,569,2
1333,2026-03-12 09:15:14+05:30,824.3,100,821.4,2351648,862167.0,461196.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,824.05,10,2,823.85,280,1,823.65,288,2,823.6,247,2,823.55,1129,4,824.25,258,1,824.3,586,1,824.35,529,3,824.4,244,2,824.45,569,2
1333,2026-03-12 09:15:14+05:30,824.05,118,821.46,2402388,870731.0,464684.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.9,2,1,823.85,10,1,823.8,259,3,823.75,1002,2,823.7,45,1,824.25,80,1,824.3,299,3,824.35,355,2,824.4,857,4,824.45,446,4
1333,2026-03-12 09:15:15+05:30,823.5,500,821.49,2426759,833474.0,480582.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.3,240,1,823.25,2,1,823.2,24,1,823.15,228,5,823.1,289,3,823.8,466,4,823.85,585,4,823.9,378,4,823.95,2654,6,824.0,488,3
1333,2026-03-12 09:15:16+05:30,823.3,216,821.49,2426759,833474.0,480582.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.3,240,1,823.25,2,1,823.2,24,1,823.15,228,5,823.1,289,3,823.8,466,4,823.85,585,4,823.9,378,4,823.95,2654,6,824.0,488,3
1333,2026-03-12 09:15:16+05:30,823.3,216,821.5,2441306,794809.0,498090.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,822.75,580,2,822.7,248,2,822.65,29,1,822.6,1069,7,822.55,243,1,823.25,577,2,823.3,374,4,823.35,278,2,823.4,739,3,823.45,1061,4
1333,2026-03-12 09:15:17+05:30,823.0,301,821.52,2470435,812361.0,497611.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,822.85,601,3,822.8,694,4,822.75,309,8,822.7,84,1,822.65,372,3,823.35,290,2,823.4,604,3,823.45,492,1,823.5,741,4,823.55,1144,5
1333,2026-03-12 09:15:18+05:30,823.4,30,821.52,2470435,812361.0,497611.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,822.85,601,3,822.8,694,4,822.75,309,8,822.7,84,1,822.65,372,3,823.35,290,2,823.4,604,3,823.45,492,1,823.5,741,4,823.55,1144,5
1333,2026-03-12 09:15:18+05:30,822.95,55,821.53,2498411,812064.0,498588.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,822.9,25,2,822.85,141,2,822.8,459,2,822.75,471,8,822.7,696,6,823.35,480,1,823.4,1445,5,823.5,285,4,823.55,2099,5,823.6,1343,6
1333,2026-03-12 09:15:19+05:30,822.95,60,821.55,2528177,819728.0,499563.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,822.9,682,4,822.85,313,2,822.8,549,4,822.75,1515,3,822.7,477,3,823.25,154,1,823.3,300,1,823.35,725,2,823.4,1581,5,823.5,1028,6
1333,2026-03-12 09:15:20+05:30,823.1,200,821.55,2528177,819728.0,499563.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,822.9,682,4,822.85,313,2,822.8,549,4,822.75,1515,3,822.7,477,3,823.25,154,1,823.3,300,1,823.35,725,2,823.4,1581,5,823.5,1028,6
1333,2026-03-12 09:15:20+05:30,823.1,200,821.56,2547136,820102.0,474382.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,822.95,691,7,822.9,348,2,822.85,2,1,822.75,1121,3,822.7,336,3,823.1,483,2,823.25,652,1,823.3,1659,5,823.35,2117,8,823.4,1528,6
1333,2026-03-12 09:15:21+05:30,823.35,20,821.6,2603004,856599.0,475190.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.05,842,4,823.0,884,5,822.95,425,2,822.9,938,8,822.85,199,4,823.35,453,1,823.4,269,1,823.5,451,2,823.55,559,3,823.6,271,2
1333,2026-03-12 09:15:22+05:30,823.65,33,821.6,2603004,856599.0,475190.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.05,842,4,823.0,884,5,822.95,425,2,822.9,938,8,822.85,199,4,823.35,453,1,823.4,269,1,823.5,451,2,823.55,559,3,823.6,271,2
1333,2026-03-12 09:15:22+05:30,823.35,10,821.61,2625926,861715.0,479018.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.35,978,2,823.3,447,1,823.25,1,1,823.2,459,1,823.15,719,2,823.65,5203,9,823.7,3289,5,823.75,351,2,823.8,1029,5,823.85,911,7
1333,2026-03-12 09:15:23+05:30,823.65,12,821.63,2654099,864868.0,465725.0,820.1,824.95,820.1,833.95,462477400,917.3,750.6,1020.5,820.1,823.55,303,1,823.5,17,2,823.4,459,1,823.35,35,3,823.3,318,2,823.65,4249,8,823.7,2555,2,823.85,185,2,823.9,7180,2,823.95,2150,4
